Date,Month,Hour,dewpt,heatindex,temp,rain,humidity previous
16,9,17,25.0,34.5,29.0,0,79.0
16,9,17,24.0,31.9,28.0,0,79.0
16,9,18,24.0,31.9,28.0,0,79.0
16,9,21,23.0,29.109371711555625,27.0,0,73.0
17,9,0,24.0,27.776416175111112,26.0,0,83.0
17,9,3,24.0,29.463232712444526,27.0,0,77.0
17,9,6,22.0,33.67225303911112,32.0,0,47.0
17,9,9,22.0,34.45880675155558,33.0,0,43.0
17,9,12,23.0,35.72990560711118,33.0,0,48.0
17,9,15,23.0,31.507945768444326,29.0,0,63.0
17,9,18,24.0,31.073563031555466,28.0,0,73.0
17,9,21,24.0,29.28409695511113,27.0,0,75.0
18,9,0,23.0,25.798865911111168,25.0,0,84.0
18,9,3,24.0,31.355767895111025,28.0,0,75.0
18,9,6,24.0,36.87690864355561,33.0,0,52.0
18,9,9,24.0,37.10899633155563,34.0,0,46.0
18,9,12,22.0,34.69856830577776,33.0,0,44.0
18,9,15,24.0,33.23938657777769,30.0,0,62.0
18,9,18,25.0,31.795271653777693,28.0,0,78.0
18,9,21,24.0,29.83473576844431,27.0,0,81.0
19,9,0,24.0,29.930368103555566,27.0,0,82.0
19,9,3,25.0,33.694284947111,29.0,0,75.0
19,9,6,23.0,35.72990560711118,33.0,0,48.0
19,9,9,24.0,36.51626202977772,34.0,0,44.0
19,9,12,23.0,36.51626202977772,34.0,0,44.0
19,9,15,23.0,30.881633256444413,29.0,0,59.0
19,9,18,24.0,29.463232712444526,27.0,0,77.0
19,9,21,24.0,30.027103067111074,27.0,0,83.0
20,9,0,24.0,27.92574180977785,26.0,0,87.0
20,9,3,24.0,31.073563031555466,28.0,0,73.0
20,9,6,24.0,38.73433279377777,34.0,0,51.0
20,9,9,24.0,38.490102477777775,35.0,0,44.0
20,9,12,23.0,37.10899633155563,34.0,0,46.0
20,9,15,24.0,33.44940924444435,30.0,0,63.0
20,9,18,23.0,32.36288366844433,29.0,0,68.0
20,9,21,23.0,30.405842620444407,28.0,0,68.0
21,9,0,23.0,29.28409695511113,27.0,0,75.0
21,9,3,24.0,32.91427161377765,29.0,0,71.0
21,9,6,24.0,35.372995112444464,32.0,0,54.0
21,9,9,24.0,37.181732173777846,33.0,0,53.0
21,9,12,22.0,33.23057238177778,31.0,0,53.0
21,9,15,22.0,28.532566155110967,27.0,0,66.0
21,9,18,22.0,25.969794444444478,25.0,0,72.0
21,9,21,21.0,25.94129341111107,25.0,0,75.0
22,9,0,22.0,25.872708577777704,25.0,0,80.0
22,9,3,22.0,28.611659063555535,27.0,0,67.0
22,9,6,20.0,31.059700600444508,31.0,0,41.0
22,9,9,21.0,31.699416360444488,31.0,0,45.0
22,9,12,20.0,27.73531763955557,27.0,0,55.0
22,9,15,20.0,25.99833431111112,25.0,0,66.0
22,9,18,20.0,24.49297254177781,24.0,0,78.0
22,9,21,20.0,23.464871912444494,23.0,0,77.0
23,9,0,21.0,22.783426667111225,23.0,0,83.0
23,9,3,21.0,24.613252091555466,24.0,0,76.0
23,9,6,22.0,32.252728411111065,30.0,0,57.0
23,9,9,21.0,32.644752725777785,32.0,0,42.0
23,9,12,22.0,32.42304028755565,31.0,0,49.0
23,9,15,23.0,30.535067645777627,28.0,0,69.0
23,9,18,23.0,27.405300119555577,26.0,0,73.0
23,9,21,22.0,25.837895555555633,25.0,0,82.0
24,9,0,22.0,21.83970176844443,23.0,0,90.0
24,9,3,23.0,27.590465641777868,26.0,0,78.0
24,9,6,21.0,33.03702130577782,32.0,0,44.0
24,9,9,20.0,33.64865961644447,34.0,0,32.0
24,9,12,19.0,32.62626264355558,33.0,0,34.0
24,9,15,21.0,28.081163901777774,27.0,0,60.0
24,9,18,20.0,27.147387207111155,26.0,0,66.0
24,9,21,20.0,24.922393791555557,24.0,0,70.0
25,9,0,20.0,21.355740959555398,22.0,0,85.0
25,9,3,22.0,27.257732909777896,26.0,0,69.0
25,9,6,19.0,32.4587921737778,33.0,0,33.0
25,9,9,16.0,33.166758611111085,35.0,0,21.0
25,9,12,15.0,32.05732918711114,34.0,0,21.0
25,9,15,20.0,27.80228163511105,27.0,0,56.0
25,9,18,21.0,24.724915483111165,24.0,0,74.0
25,9,21,21.0,24.55418933644442,24.0,0,77.0
26,9,0,20.0,23.359468333777883,23.0,0,78.0
26,9,3,19.0,26.636177247555583,26.0,0,52.0
26,9,6,17.0,31.729876451555526,33.0,0,28.0
26,9,9,18.0,33.91195827777777,35.0,0,26.0
26,9,12,19.0,32.62626264355558,33.0,0,34.0
26,9,15,19.0,27.417037088444467,27.0,0,50.0
26,9,18,18.0,26.527432967555544,26.0,0,49.0
26,9,21,18.0,25.961568311111087,25.0,0,56.0
27,9,0,18.0,25.153990067555597,24.0,0,64.0
27,9,3,18.0,26.78160922711116,26.0,0,56.0
27,9,6,18.0,32.14553855955555,33.0,0,31.0
27,9,9,14.0,32.82951854444447,35.0,0,18.0
27,9,12,14.0,31.96186302711112,34.0,0,20.0
27,9,15,20.0,29.539999007555465,29.0,0,49.0
27,9,18,21.0,25.983524355555492,25.0,0,70.0
27,9,21,21.0,24.429601707555612,24.0,0,79.0
28,9,0,20.0,24.613252091555466,24.0,0,76.0
28,9,3,20.0,27.669456272444425,27.0,0,54.0
28,9,12,18.0,32.802326996444464,34.0,0,27.0
28,9,15,19.0,28.539425041777708,28.0,0,51.0
28,9,18,19.0,26.74520413155556,26.0,0,55.0
28,9,21,19.0,25.999414355555523,25.0,0,64.0
29,9,0,20.0,24.966378269777763,24.0,0,69.0
29,9,3,20.0,27.870348259111164,27.0,0,57.0
29,9,6,21.0,32.644752725777785,32.0,0,42.0
29,9,9,20.0,32.62626264355558,33.0,0,34.0
29,9,12,21.0,31.211763149777866,31.0,0,42.0
29,9,15,18.43691856120101,28.04533881855562,27.0,0,59.5
29,9,18,23.0,27.5533697364445,26.0,0,77.0
29,9,21,22.0,25.903304977777804,25.0,0,78.0
30,9,0,23.0,25.777769855555494,25.0,0,85.0
30,9,3,22.0,28.532566155110967,27.0,0,66.0
30,9,6,20.0,32.10317871911117,32.0,0,39.0
30,9,9,20.0,34.886074055555504,35.0,0,31.0
30,9,12,20.0,33.17204870355551,33.0,0,37.0
30,9,15,20.0,28.726610653777666,28.0,0,53.0
30,9,18,21.0,27.33145371377769,26.0,0,71.0
30,9,21,22.0,25.929684755555545,25.0,0,76.0
1,10,0,22.0,25.837895555555633,25.0,0,82.0
1,10,3,23.0,28.939056981777682,27.0,0,71.0
1,10,6,20.0,32.80096222177781,33.0,0,35.0
1,10,9,19.0,35.91929504311109,36.0,0,29.0
1,10,12,21.0,33.36843560711108,33.0,0,38.0
1,10,15,23.0,31.67252914755547,29.0,0,64.0
1,10,18,24.0,29.463232712444526,27.0,0,77.0
1,10,21,24.0,27.776416175111112,26.0,0,83.0
2,10,0,24.0,29.28409695511113,27.0,0,75.0
2,10,3,24.0,30.935699892444422,28.0,0,72.0
2,10,6,23.0,35.461227619111135,33.0,0,47.0
2,10,9,22.0,36.63441521111103,35.0,0,38.0
2,10,12,23.0,34.36367940844447,32.0,0,50.0
2,10,15,24.0,33.8821456111111,30.0,0,65.0
2,10,18,22.0,20.735832543555635,23.0,1,97.0
2,10,21,22.0,20.735832543555635,23.0,1,97.0
3,10,0,22.0,21.067565008444635,23.0,1,95.0
3,10,3,22.0,23.501136611555587,24.0,0,91.0
3,10,6,24.0,30.535067645777627,28.0,0,69.0
3,10,9,24.0,34.562977744444325,30.0,0,68.0
3,10,12,23.0,31.34656448977779,29.0,0,62.0
3,10,15,24.0,29.28409695511113,27.0,0,75.0
3,10,18,24.0,29.83473576844431,27.0,0,81.0
3,10,21,24.0,27.81370048311098,26.0,0,84.0
4,10,0,24.0,25.70815675555554,25.0,0,88.0
4,10,3,25.0,28.000593029777846,26.0,0,89.0
4,10,6,25.0,33.10447179644446,29.0,0,72.0
4,10,9,23.0,33.445566056444584,31.0,1,54.0
4,10,12,23.0,32.06808781111103,30.0,0,56.0
4,10,15,24.0,29.373113519555552,27.0,0,76.0
4,10,18,24.0,27.776416175111112,26.0,0,83.0
4,10,21,24.0,25.75561964444433,25.0,0,86.0
5,10,0,23.0,25.777769855555494,25.0,0,85.0
5,10,3,24.0,27.739163267555554,26.0,0,82.0
5,10,6,22.0,32.61705692044444,31.0,0,50.0
5,10,9,22.0,32.050739803111156,31.0,0,47.0
5,10,12,22.0,30.894053255555534,30.0,0,49.0
5,10,15,22.0,27.442270423111168,26.0,0,74.0
5,10,18,22.0,24.296397920444452,24.0,0,81.0
5,10,21,22.0,24.08043694311118,24.0,0,84.0
6,10,0,20.0,20.252812740444526,21.0,0,86.0
6,10,3,21.0,24.55418933644442,24.0,0,77.0
6,10,6,19.0,30.771308283111164,31.0,0,39.0
6,10,12,17.0,30.257454773777777,31.0,0,35.0
6,10,15,20.0,25.993037644444414,25.0,0,68.0
6,10,18,21.0,24.724915483111165,24.0,0,74.0
6,10,21,20.0,25.047885107555672,24.0,0,67.0
7,10,0,20.0,21.174289308444298,22.0,0,86.0
7,10,3,19.0,25.185050308444474,24.0,0,63.0
7,10,6,18.0,30.503893007555593,31.0,0,37.0
7,10,9,18.0,31.999755415111142,33.0,0,30.0
7,10,12,19.0,30.503893007555593,31.0,0,37.0
7,10,15,21.0,27.11066810711114,26.0,0,65.0
7,10,18,21.0,24.724915483111165,24.0,0,74.0
7,10,21,20.0,23.25079650355562,23.0,0,79.0
8,10,0,20.0,21.355740959555398,22.0,0,85.0
8,10,3,19.0,26.96410571155558,26.0,0,61.0
8,10,6,17.0,30.81562451511116,32.0,0,30.0
8,10,9,15.0,33.045188611111115,35.0,0,20.0
8,10,12,11.0,30.762423405777806,33.0,0,17.0
8,10,15,20.0,27.000699209777693,26.0,0,62.0
8,10,18,20.0,24.777516119555646,24.0,0,73.0
8,10,21,20.0,24.724915483111165,24.0,0,74.0
9,10,0,18.0,23.314504392444476,22.0,0,72.0
9,10,3,18.0,25.961568311111087,25.0,0,56.0
9,10,6,19.0,31.617799348444514,32.0,0,36.0
9,10,9,18.0,31.325432343555583,32.0,1,34.0
9,10,12,22.0,31.872455951555608,31.0,0,46.0
9,10,15,19.0,27.604697533777863,27.0,1,53.0
9,10,18,21.0,25.961348255555507,25.0,1,73.0
9,10,21,21.0,24.55418933644442,24.0,0,77.0
10,10,0,21.0,24.49297254177781,24.0,0,78.0
10,10,3,20.0,25.996213055555476,25.0,0,67.0
10,10,6,21.0,32.050739803111156,31.0,0,47.0
10,10,9,22.0,21.984324365777848,23.0,1,89.0
10,10,12,21.0,22.263764805777825,23.0,0,87.0
10,10,15,20.0,20.79819563155545,22.0,0,88.0
10,10,18,20.0,20.988440865777743,22.0,0,87.0
10,10,21,20.0,20.988440865777743,22.0,0,87.0
11,10,0,20.0,20.988440865777743,22.0,0,87.0
11,10,3,20.0,21.873715163555442,22.0,1,82.0
11,10,6,21.0,24.296397920444452,24.0,0,81.0
11,10,9,21.0,27.33145371377769,26.0,0,71.0
11,10,12,21.0,27.11066810711114,26.0,0,65.0
11,10,18,19.0,21.873715163555442,22.0,0,82.0
11,10,21,19.0,20.480968031555637,21.0,0,85.0
12,10,0,19.0,20.01911778977789,21.0,1,87.0
12,10,3,20.0,20.988440865777743,22.0,0,87.0
12,10,6,20.0,27.07398040755559,26.0,0,64.0
12,10,9,19.0,27.417037088444467,27.0,0,50.0
12,10,12,18.0,26.636177247555583,26.0,0,52.0
12,10,15,18.0,23.43440096177774,22.0,0,71.0
12,10,18,17.0,22.25409151111113,20.0,0,75.0
12,10,21,17.0,21.163663177777696,20.0,0,80.0
13,10,0,16.0,19.30528366844432,18.0,0,86.0
13,10,3,16.0,23.005890777777612,20.0,0,71.0
13,10,6,13.0,25.98795062755557,26.0,0,34.0
13,10,9,10.0,26.82582842044444,28.0,0,23.0
13,10,12,13.0,25.91655345644445,26.0,0,32.0
13,10,15,16.0,24.59294833155552,22.0,0,58.0
13,10,18,17.0,22.25409151111113,20.0,0,75.0
13,10,21,16.0,20.51896888755551,19.0,0,82.0
14,10,0,16.0,18.947153745777868,18.0,0,87.0
14,10,3,17.0,22.942877796444563,21.0,0,72.0
14,10,6,15.0,26.238829840444502,26.0,0,41.0
14,10,9,15.0,27.297111183555497,28.0,0,34.0
14,10,12,16.0,26.27479532977772,26.0,0,42.0
14,10,15,17.0,24.061447755111075,22.0,0,65.0
14,10,18,17.0,20.429043911111066,20.0,0,83.0
14,10,21,17.0,19.63027723155541,19.0,0,85.0
15,10,0,16.0,18.579969591555614,18.0,0,88.0
15,10,3,16.0,23.005890777777612,20.0,0,71.0
15,10,6,13.0,26.4195719951111,27.0,0,30.0
15,10,9,13.0,27.669437353777784,29.0,0,26.0
15,10,12,14.0,26.627589701777758,27.0,0,35.0
15,10,15,16.0,23.005890777777612,20.0,0,71.0
15,10,18,16.0,21.33684512755552,19.0,0,79.0
15,10,21,16.0,19.30528366844432,18.0,0,86.0
16,10,0,16.0,19.30528366844432,18.0,0,86.0
16,10,3,13.0,24.902343627555638,21.0,0,52.0
16,10,6,14.0,26.58378090355558,27.0,0,34.0
16,10,9,12.0,27.669437353777784,29.0,0,26.0
16,10,12,15.0,27.297111183555497,28.0,0,34.0
16,10,15,17.0,23.870019323555518,22.0,0,67.0
16,10,18,17.0,21.395142555555505,20.0,0,79.0
16,10,21,16.0,20.51896888755551,19.0,0,82.0
17,10,0,16.0,19.654359359555517,18.0,0,85.0
17,10,3,17.0,20.92548694444433,20.0,0,81.0
17,10,6,14.0,27.931986671555578,29.0,0,31.0
17,10,9,13.0,29.21934324844447,31.0,0,23.0
17,10,12,18.0,28.60630777155552,29.0,0,40.0
17,10,15,18.0,24.111185919555666,23.0,0,70.0
17,10,18,18.0,22.106782616444548,21.0,0,77.0
17,10,21,16.0,21.59373378177777,19.0,0,78.0
18,10,0,17.0,17.02069065911114,18.0,0,92.0
18,10,3,18.0,20.170777111111004,20.0,0,84.0
18,10,6,15.0,28.681861811111112,30.0,0,29.0
18,10,9,14.0,30.095713583555565,32.0,0,22.0
18,10,12,18.0,29.36368185555552,30.0,0,37.0
18,10,15,19.0,24.966378269777763,24.0,0,69.0
18,10,18,19.0,21.132195947555644,21.0,0,82.0
18,10,21,19.0,18.77899027777773,20.0,0,89.0
19,10,0,19.0,17.545017411111147,20.0,0,93.0
19,10,3,19.0,22.92843393511109,22.0,0,75.0
19,10,6,17.0,30.0319935817778,31.0,0,33.0
19,10,9,15.0,31.2768678257778,33.0,0,24.0
19,10,12,17.0,30.257454773777777,31.0,0,35.0
19,10,15,20.0,24.876255273777772,24.0,0,71.0
19,10,18,20.0,22.037579648444293,22.0,0,81.0
19,10,21,19.0,21.132195947555644,21.0,0,82.0
20,10,0,18.0,20.170777111111004,20.0,0,84.0
20,10,3,20.0,21.532795819110984,22.0,0,84.0
20,10,6,16.0,28.988929077777737,30.0,0,33.0
20,10,9,16.0,31.605780632444496,33.0,0,27.0
20,10,12,19.0,30.771308283111164,31.0,0,39.0
20,10,15,20.0,25.99833431111112,25.0,0,66.0
20,10,18,20.0,23.464871912444494,23.0,0,77.0
20,10,21,20.0,21.532795819110984,22.0,0,84.0
21,10,0,19.0,19.63415294444431,20.0,0,86.0
21,10,3,20.0,21.705453887110984,22.0,0,83.0
21,10,6,17.0,28.274588500444462,29.0,0,36.0
21,10,9,15.0,30.405718261777807,32.0,0,26.0
21,10,12,16.0,28.12794146755551,29.0,0,34.0
21,10,15,19.0,23.942866032444496,23.0,0,72.0
21,10,18,19.0,20.252812740444526,21.0,0,86.0
21,10,21,19.0,18.48054234444446,20.0,0,90.0
22,10,0,18.0,18.17539755555548,20.0,0,91.0
22,10,3,18.0,21.922944601777882,21.0,0,78.0
22,10,6,16.0,26.913597688444458,27.0,0,41.0
22,10,9,13.0,28.495979977777754,30.0,0,26.0
22,10,12,18.0,27.952300545777703,28.0,0,44.0
22,10,15,16.0,24.23528902044443,22.0,0,63.0
22,10,18,17.0,21.83801074444443,20.0,0,77.0
22,10,21,17.0,20.51896888755551,19.0,0,82.0
23,10,0,15.0,20.96011980844447,18.0,0,81.0
23,10,3,15.0,23.17163973377777,19.0,0,71.0
23,10,6,13.0,27.764850779555513,29.0,0,28.0
23,10,9,9.0,28.15134625555555,30.0,0,16.0
23,10,12,14.0,27.14266517955557,28.0,0,31.0
23,10,15,18.0,21.33819260044453,21.0,0,81.0
23,10,18,16.0,22.317189467111024,19.0,0,75.0
23,10,21,16.0,20.647261043555638,18.0,0,82.0
24,10,0,15.0,19.201834125777786,17.0,0,87.0
24,10,3,16.0,19.654359359555517,18.0,0,85.0
24,10,6,15.0,26.67250112844447,27.0,0,36.0
24,10,9,12.0,28.27078381111112,30.0,0,21.0
24,10,12,15.0,26.765631867111114,27.0,0,38.0
24,10,15,15.0,24.70523451511102,22.0,0,56.0
24,10,18,15.0,23.365581351555562,19.0,0,70.0
24,10,21,16.0,20.32534804711116,18.0,0,83.0
25,10,0,16.0,19.59507418844434,17.0,0,86.0
25,10,3,16.0,22.317189467111024,19.0,0,75.0
25,10,6,14.0,27.14266517955557,28.0,0,31.0
25,10,9,12.0,27.58683232977778,29.0,0,24.0
25,10,12,17.0,27.803986445777724,28.0,0,42.0
25,10,15,19.0,22.502792353777828,22.0,0,78.0
25,10,18,17.0,20.92548694444433,20.0,0,81.0
25,10,21,16.0,20.32534804711116,18.0,0,83.0
26,10,0,15.0,19.97805983955553,17.0,0,85.0
26,10,3,16.0,21.072088093777744,19.0,0,80.0
26,10,6,13.0,26.458970279555615,27.0,0,31.0
26,10,9,13.0,27.669437353777784,29.0,0,26.0
26,10,12,16.0,27.533272587111053,28.0,0,38.0
26,10,18,16.0,21.842754056444324,19.0,0,77.0
26,10,21,16.0,19.934376163111008,19.0,0,84.0
27,10,0,15.0,19.97805983955553,17.0,0,85.0
27,10,3,17.0,19.318309920444296,19.0,0,86.0
27,10,6,15.0,26.718515183555525,27.0,0,37.0
27,10,9,14.0,27.764850779555513,29.0,0,28.0
27,10,12,17.0,26.527432967555544,26.0,0,49.0
27,10,15,17.0,23.37805898977788,21.0,0,69.0
27,10,18,16.0,21.072088093777744,19.0,0,80.0
27,10,21,16.0,19.30528366844432,18.0,0,86.0
28,10,0,16.0,24.625954034555598,23.0,0,62.5
28,10,3,17.0,27.597711759111043,28.0,0,39.0
28,10,6,15.0,26.310792219555594,26.0,0,43.0
28,10,12,16.0,26.455093783111103,26.0,0,47.0
28,10,15,17.0,24.150566783555504,22.0,0,64.0
28,10,18,16.0,20.32534804711116,18.0,1,83.0
28,10,21,11.0,25.51103756755551,19.0,1,52.0
29,10,0,13.0,24.734484555111084,18.0,0,65.0
29,10,3,14.0,22.371835873777712,17.0,0,78.0
29,10,6,14.0,25.365927369777822,24.0,0,44.0
29,10,9,13.0,25.91655345644445,26.0,0,32.0
29,10,12,17.0,25.888909244444463,25.0,0,50.0
29,10,15,14.0,24.633852629777753,19.0,0,62.0
29,10,18,14.0,22.14147824044447,16.0,0,81.0
29,10,21,14.0,18.418203520444404,16.0,0,90.0
30,10,0,13.0,20.62919747777781,15.0,0,87.0
30,10,3,14.0,22.49783083377768,16.0,0,80.0
30,10,6,12.0,25.509620355555537,25.0,0,34.0
30,10,9,10.0,26.795941703555545,28.0,0,22.0
30,10,12,13.0,25.60129305555552,25.0,0,37.0
30,10,15,15.0,23.17163973377777,19.0,0,71.0
30,10,18,15.0,21.407458328444434,17.0,0,81.0
30,10,21,13.0,22.84271450755562,16.0,0,79.0
31,10,0,14.0,21.39436629511113,16.0,0,83.0
31,10,3,13.0,24.71123028577778,17.0,0,69.0
31,10,6,11.0,25.443234444444457,25.0,0,32.0
31,10,9,10.0,26.768214515111072,28.0,0,21.0
31,10,12,11.0,25.845281887111113,26.0,0,30.0
31,10,15,14.0,23.59072472177775,18.0,0,71.0
31,10,18,13.0,22.84271450755562,16.0,0,79.0
31,10,21,13.0,21.952828411111053,15.0,0,84.0
1,11,0,12.0,24.269045279555602,13.0,0,85.0
1,11,3,12.0,26.63969926755557,16.0,0,64.0
1,11,6,9.0,25.177677855555558,25.0,0,25.0
1,11,12,11.0,25.80969320311111,26.0,0,29.0
1,11,15,13.0,24.203348680444414,18.0,0,68.0
1,11,18,13.0,23.904924855555446,15.0,0,79.0
1,11,21,12.0,22.368643211111056,15.0,0,83.0
2,11,0,11.0,25.63777868355556,13.0,0,82.0
2,11,3,11.0,27.089435391555543,16.0,0,61.0
2,11,6,6.0,24.956369911111093,25.0,0,20.0
2,11,9,8.0,26.69799012044443,28.0,0,18.0
2,11,12,7.0,24.956369911111093,25.0,0,20.0
2,11,15,11.0,26.442504851555537,17.0,0,58.0
2,11,18,11.0,26.367995877777652,15.0,0,71.0
2,11,21,11.0,26.309255111555508,14.0,0,76.0
3,11,0,9.0,29.988321965777736,13.0,0,69.0
3,11,3,9.0,26.939677607111115,17.0,0,48.0
3,11,6,10.0,25.667652471555552,26.0,0,25.0
3,11,9,8.0,26.719238723555524,28.0,0,19.0
3,11,12,12.0,25.443234444444457,25.0,0,32.0
3,11,15,12.0,25.438626381777773,18.0,0,60.0
3,11,18,11.0,25.752460699111143,18.0,0,57.0
3,11,21,10.0,26.699327999555553,17.0,0,55.0
4,11,0,10.0,27.29478525555548,15.0,0,67.0
4,11,3,7.0,26.510380899111098,17.0,0,39.0
4,11,6,9.0,25.177677855555558,25.0,0,25.0
4,11,9,5.0,26.634590992444448,28.0,0,14.0
4,11,12,10.0,25.632220789777797,26.0,0,24.0
4,11,15,12.0,25.55229205244445,18.0,0,59.0
4,11,18,12.0,26.086742867555593,16.0,0,67.0
4,11,21,11.0,26.104554144444407,15.0,0,72.0
5,11,0,10.0,28.61900431911104,13.0,0,74.0
5,11,3,9.0,29.302544207555513,14.0,0,64.0
5,11,6,10.0,25.703115553777785,26.0,0,26.0
5,11,9,5.0,26.624140031555566,28.0,0,13.0
5,11,12,9.0,24.959444963111174,24.0,0,29.0
5,11,15,15.0,21.26392434177766,18.0,0,80.0
5,11,18,13.0,21.952828411111053,15.0,0,84.0
5,11,21,13.0,19.191286744444323,15.0,0,90.0
6,11,0,12.0,21.68385470844442,13.0,0,90.0
6,11,3,11.0,27.245779799555496,14.0,0,73.0
6,11,6,11.0,25.372631911111117,25.0,0,30.0
6,11,9,10.0,26.17465760044448,27.0,0,23.0
6,11,12,15.0,25.365927369777822,24.0,0,44.0
6,11,15,14.0,22.896612679111144,18.0,0,74.0
6,11,18,14.0,21.773656727555625,16.0,0,82.0
6,11,21,11.0,24.86538265377769,14.0,0,80.0
7,11,0,11.0,22.213048599111218,12.0,0,92.0
7,11,3,9.0,29.737195791555514,14.0,0,61.0
7,11,6,9.0,25.632220789777797,26.0,0,24.0
7,11,9,9.0,26.144080343555572,27.0,0,22.0
7,11,12,10.0,25.21877697777781,25.0,0,26.0
7,11,15,14.0,22.49783083377768,16.0,0,80.0
7,11,18,12.0,24.596879144444365,15.0,0,77.0
7,11,21,12.0,24.923809655555434,15.0,0,76.0
8,11,0,10.0,28.299545555111035,13.0,0,75.0
8,11,3,9.0,28.42780307777777,15.0,0,60.0
8,11,6,10.0,25.25882194444446,25.0,0,27.0
8,11,9,10.0,26.82582842044444,28.0,0,23.0
8,11,12,13.0,25.509620355555537,25.0,0,34.0
8,11,15,12.0,25.306449015111053,17.0,0,66.0
8,11,18,12.0,24.923809655555434,15.0,0,76.0
8,11,21,11.0,24.86538265377769,14.0,0,80.0
9,11,0,10.0,27.505693583555594,12.0,0,82.0
9,11,3,8.0,28.960815255555524,15.0,0,52.0
9,11,6,10.0,25.703115553777785,26.0,0,26.0
9,11,9,7.0,26.66197149955556,28.0,0,16.0
9,11,12,12.0,25.209449860444487,24.0,0,36.0
9,11,15,13.0,24.91989094044449,17.0,0,68.0
9,11,18,13.0,23.162179544444367,15.0,0,81.0
9,11,21,12.0,22.281346380444333,14.0,0,86.0
10,11,0,9.0,29.890709459555573,12.0,0,76.0
10,11,6,6.0,25.455533387555565,26.0,0,19.0
10,11,9,5.0,27.361454879555584,29.0,0,13.0
10,11,12,11.0,25.372631911111117,25.0,0,30.0
10,11,15,12.0,25.306449015111053,17.0,0,66.0
10,11,18,11.0,25.247262147555556,14.0,0,79.0
10,11,21,12.0,22.23128964577771,13.0,0,89.0
11,11,0,10.0,27.155934549777758,11.0,0,87.0
11,11,3,11.0,26.869726383555474,13.0,0,79.0
11,11,6,7.0,25.455533387555565,26.0,0,19.0
11,11,9,4.0,27.362104467111116,29.0,0,11.0
11,11,12,10.0,25.372631911111117,25.0,0,30.0
11,11,15,12.0,25.879486228444442,16.0,0,68.0
11,11,18,11.0,25.96919837644441,14.0,0,77.0
11,11,21,10.0,26.57892643911113,12.0,0,84.0
12,11,0,10.0,25.586278368444464,12.0,0,86.0
12,11,3,10.0,27.615032792444367,13.0,0,77.0
12,11,6,8.0,26.086233715111135,27.0,0,20.0
12,11,9,3.0,27.36723241155556,29.0,0,10.0
12,11,12,12.0,25.91655345644445,26.0,0,32.0
12,11,15,12.0,24.91989094044449,17.0,0,68.0
12,11,18,12.0,24.596879144444365,15.0,0,77.0
12,11,21,12.0,24.269045279555602,13.0,0,85.0
13,11,0,10.0,27.944371808444433,12.0,0,81.0
13,11,3,12.0,24.86538265377769,14.0,0,80.0
13,11,6,6.0,25.420290108444462,26.0,0,18.0
13,11,9,6.0,28.133183644444394,30.0,0,14.0
13,11,12,13.0,25.571789644444486,25.0,0,36.0
13,11,15,13.0,24.49231521955555,17.0,0,70.0
13,11,18,11.0,26.104554144444407,15.0,0,72.0
13,11,21,10.0,27.615032792444367,13.0,0,77.0
14,11,0,10.0,28.299545555111035,13.0,0,75.0
14,11,3,9.0,28.903748744444385,15.0,0,54.0
14,11,6,10.0,25.297812755555576,25.0,0,28.0
14,11,9,9.0,27.436356527555567,29.0,0,19.0
14,11,12,11.0,25.845281887111113,26.0,0,30.0
14,11,15,13.0,24.26314574177776,17.0,0,71.0
14,11,18,12.0,24.107560007111122,16.0,0,75.0
14,11,21,11.0,25.63777868355556,13.0,0,82.0
15,11,0,9.0,29.486190141777733,13.0,0,71.0
15,11,3,9.0,27.856177127555558,16.0,0,49.0
15,11,6,9.0,24.91511381955555,24.0,0,28.0
15,11,9,10.0,26.795941703555545,28.0,0,22.0
15,11,12,12.0,25.509620355555537,25.0,0,34.0
15,11,15,13.0,24.734484555111084,18.0,0,65.0
15,11,18,12.0,25.18890279377776,16.0,0,71.0
15,11,21,11.0,25.238042411111113,15.0,0,75.0
16,11,0,10.0,27.245779799555496,14.0,0,73.0
16,11,3,11.0,26.442504851555537,17.0,0,58.0
16,11,6,9.0,25.21877697777781,25.0,0,26.0
16,11,9,3.0,27.362104467111116,29.0,0,11.0
16,11,12,12.0,25.91655345644445,26.0,0,32.0
16,11,15,12.0,25.438626381777773,18.0,0,60.0
16,11,18,12.0,25.18890279377776,16.0,0,71.0
16,11,21,12.0,25.238042411111113,15.0,0,75.0
17,11,3,13.0,25.18890279377776,16.0,0,71.0
17,11,6,13.0,25.509620355555537,25.0,0,34.0
17,11,9,11.0,26.892080439555528,28.0,0,25.0
17,11,12,18.0,25.969988611111123,25.0,0,57.0
17,11,15,17.0,23.37805898977788,21.0,0,69.0
17,11,18,16.0,21.83801074444443,20.0,0,77.0
17,11,21,16.0,21.83801074444443,20.0,0,77.0
18,11,0,16.0,21.83801074444443,20.0,0,77.0
18,11,3,15.0,22.083905951555383,19.0,0,76.0
18,11,6,10.0,26.206337485777762,27.0,0,24.0
18,11,9,9.0,28.186430244444434,30.0,0,18.0
18,11,12,14.0,25.70876514444449,25.0,0,41.0
18,11,18,14.0,21.003606943111013,16.0,0,84.0
18,11,21,12.0,24.059800907555612,14.0,0,82.0
19,11,0,11.0,26.47427556177773,13.0,0,80.0
